FlyBase_FBgn	DB_Object_Symbol	DB_Object_Name	go_bin	embryo 10h 1	embryo 10h 2	embryo 10h 3	larvae 1st instar 1	larvae 2nd instar 1	larvae 3rd instar 1	pupae P1 1	pupae P1 2	pupae P1 3	pupae P2 1	pupae P2 2	pupae P2 3	pupae P3 1	pupae P3 2	pupae P3 3	pupae P4 1	pupae P4 2	pupae P4 3	pupae P5 1	pupae P5 2	pupae P5 3	pupae 24h 1	pupae 24h 2	pupae 24h 3	pupae 48h 1	pupae 48h 2	pupae 48h 3	adults 5d 1	adults 5d 2	adults 5d 3
FBgn0031224	CG11454		BP_function	7.795049769976229	7.6837143101801075	7.820533325982247	8.31320602600611	8.436737573116215	10.428741911937362	7.789480584318874	8.135014527164953	8.110888267634403	8.17052694833324	8.157401137130185	8.174791430218892	8.071715259538225	8.459531664987356	8.667595947386326	8.669943265065434	8.140576652815696	8.038536423494458	8.51509214873936	8.628506977381676	8.369614220221724	8.529370829907096	9.019120243744982	9.203746899117052	8.50198182938895	8.749057079086025	8.585415690979953	7.96948495597594	7.928952834295797	7.686849863058864
FBgn0031229	CG3436		BP_function;CC_component	8.853592096555317	8.879276920956162	8.878187241554716	8.94391192875285	8.679440387119739	9.188056959509996	8.70570465661747	8.694809612870147	8.645919937633364	8.689854824660419	8.869878606046358	8.791542814377832	8.72746443750582	8.487726541577112	8.997503976106552	8.640523061387885	8.638446436941003	8.649380866879897	9.139980865090685	9.025977121022738	8.874049303519321	8.47903347367735	8.984530318549405	8.916601954157562	8.702149104489589	8.519297079936507	8.755387986970849	7.671657375983142	8.189232411405696	7.693074971914527
FBgn0031266	Sf3b1	Splicing factor 3b subunit 1	BP_function;CC_component	9.547458720482457	9.822384399495467	9.650877879423213	8.792499078945513	8.943378284319428	9.870440865116324	9.323508695899246	9.187265845352648	9.232043644026518	9.12300203659178	9.504922697840511	9.22940354851536	9.222602453079624	9.2166507213451	9.191881306198493	8.914222709081052	9.035211196523578	9.338317815687155	9.130104334860492	9.05463175404602	9.375591399402978	9.832663278762482	10.050073199821473	10.080979120587571	9.435152203469425	9.65120130111696	9.035872102948764	8.496593090803932	7.973330252380595	8.251415190321758
FBgn0031287	CG4291		BP_function;CC_component	7.885598506093745	7.450030613803771	7.796622679181219	7.048729090935873	7.053607797907127	7.767686353450084	6.760390822251315	7.1922671242798435	7.246009912802263	7.138692487000196	6.845456880798936	7.219026581374016	7.1139087937136	7.110502660221481	7.044955974988859	7.311089608458617	7.236533440364632	7.031395024868683	6.987520345475113	7.365608392189204	6.941154499478508	7.406569376093153	7.259793111464139	7.565375072703006	6.988709206908002	7.036977310000865	7.522709079925358	6.8563402171824865	7.31949906282877	7.2092233895058
FBgn0031318	CG4887		BP_function;CC_component	9.542192280840917	9.47975667289326	9.538253909221964	8.530518135608556	8.31758634383182	8.614025848858619	8.369695251719605	8.389909150061515	8.392223270902836	8.357659394538988	8.381011923887783	8.443495496114437	8.290181527677882	8.250447188449806	8.022171116793496	7.922881746808092	8.260928678622623	8.349022074725378	8.253240938223056	8.241109432379682	8.415364735498073	8.574812450304789	8.21632091287913	8.231833983090635	7.918889697867917	7.827139948973609	7.86578984000915	8.253052586438603	7.7275869009142495	8.550076485499533
FBgn0031319	CG4896		BP_function	8.722242326108676	8.513191104986001	8.764149210482039	8.056985875988085	7.230931262826742	7.685768540695498	7.850390949015008	7.868144110189079	7.646346168778523	7.850450826960981	7.676526840845239	7.796424759114794	7.727708311059117	7.644317698928907	7.185388401620017	7.64540224668862	8.331829904051885	7.693000464609879	8.163875766678833	8.16412441031896	8.430296512943672	8.281635420359708	7.585771164213625	7.771772992383468	7.868370191079377	7.702128943509321	8.119644834829625	8.751690872344726	8.315065663278176	9.049634387727249
FBgn0031452	Cwc25	Cwc25	BP_function;CC_component	7.864554616246143	8.045150915193192	7.812607567067453	7.548402357979661	7.417857617187154	6.88513324350806	7.6334424639253475	7.531889464638949	7.497852266499582	7.528596764587542	7.785226013981631	7.524482805072442	7.390362401104781	7.627435394391638	7.481004708234117	7.114843353669542	7.321719921227573	7.076930340308878	7.776021819203069	7.506174244733473	7.494451569684613	7.942787974038333	7.845540220713404	7.956251946355714	7.0813918261456585	7.481738430456182	6.944680575772815	7.0116242628458965	6.494152854409595	6.907958159912256
FBgn0031456	Tnpo-SR	Transportin-Serine/Arginine rich	BP_function	8.462326916086932	8.575458215450409	8.447223812863543	7.568303659573602	7.403191754346945	7.706693987257539	8.005619208907554	7.830988154778724	8.105518755267791	7.783685509303024	7.934159494444517	7.889584012550272	7.591742203095041	7.627435394391638	7.403923139917696	7.163546456203665	7.34630333498784	7.58002108711029	7.556171245771496	7.649254413029563	7.819050335607311	8.066386913775025	7.94522447370774	8.014156927791822	7.318059910817208	7.8045202609050355	7.2157674123048015	7.220495123379459	6.843301371490726	7.252274434377469
FBgn0031492	Prp40	pre-mRNA processing factor 40	BP_function;CC_component	9.092239371244773	9.09674021872402	8.999569369216896	8.138774453332504	8.407864201228032	7.953991985879032	8.380029726639776	8.22352084344114	8.514588461181567	8.187804619817207	8.278202368959793	8.271708537430184	8.317550296686884	8.165637102247391	8.193876474961064	8.004556987436565	7.978260707164388	8.264185474680847	8.306940542489908	8.246097679420386	8.400276013262607	8.625044872923942	8.586452062291228	8.46879276349533	7.887525062629554	7.907140020939216	7.753040664179802	7.417053368756472	6.937359112104885	7.342593631398135
FBgn0031493	Sf3b2	Splicing factor 3b subunit 2	BP_function;CC_component	9.536906525892151	9.62164400529388	9.597961125595104	8.850152934044502	9.040503226711255	9.41985204056874	9.116996388214508	9.002769476749677	9.124987568072884	8.962021396713908	9.080808381674212	9.060208135755174	9.046067059434051	9.018598605820358	9.137846594403072	8.959149498542201	8.733820809052187	8.976713869826433	9.027423987879413	9.218061663715744	9.09133454088808	9.409357917635733	9.55513617227561	9.569341209834212	9.002642649033037	9.17775132085989	8.672912280669095	8.164625284173875	7.701394071961119	7.97914257286673
FBgn0031601	Dim1	Dim1	BP_function;CC_component	7.693586124409576	7.445404226786535	7.696754964154116	7.770592069249489	8.15321795591147	9.989747122752709	7.302570889055084	7.508472242671472	7.653747740633702	7.608108011962857	7.8923020284235665	7.789531822527067	7.474378736994139	7.65268427628387	8.422429291911014	8.42565947449626	7.709717064339626	7.440068866767242	8.197451556317288	8.174631197482423	7.869373930423332	7.823760290835819	8.444200555985194	8.389919172673185	7.829271599840797	8.002878183793513	8.013698701970714	7.576537104360454	8.023420689926372	7.061850197423641
FBgn0031628	CG3294		BP_function;CC_component	6.591038136776082	6.4278327011436085	6.680959234361173	6.334649464591674	6.3227071431013195	6.450637843374812	5.967735215650314	6.489678883846728	6.124261373196478	6.121641891538287	6.053837274596143	6.00592724390342	5.984310548310213	6.0310325846716575	6.054728475256121	6.8115243521467	6.734790167504797	6.395850095666849	6.215952969027858	6.389375326348039	6.418520471921077	6.7200253912193215	6.514250821720931	6.419308262931288	5.858359991038575	5.731994071121621	5.954887641000546	6.5371127474501804	6.362112130008333	6.806699584377309
FBgn0031631	CG3225		BP_function;CC_component	6.989890672973246	6.98341724565314	6.750381485323428	6.208143904465869	6.074224908000818	6.768639878983078	6.694100692789115	6.489678883846728	6.823955240878796	6.77064745646087	6.578905257000517	6.683955400743819	6.501217431285193	6.3011059785868415	6.350506188959795	6.699172357503051	6.772070277600105	6.6623365954354945	6.134701378587174	6.7201198216587	6.565676372145169	6.474099710511018	6.604815916476431	6.89579731440458	6.3996669712394505	6.313653858714967	6.719087443671499	6.706021138480371	6.215424042135853	7.0521030558205515
FBgn0031822	Phf5a	PHD finger protein 5a	BP_function;CC_component	8.148206153465805	7.979813497825282	8.13496452670343	7.962765336942046	8.526757344791047	7.664530818671585	7.212006798127087	7.554926387553895	7.577938344234302	7.568908935899205	7.558831265529145	7.40285770916323	7.506637384301705	7.65268427628387	8.2238995060294	7.922881746808092	7.354403559548729	7.174268113642547	8.058150529944822	8.142876790049032	7.571002706704151	7.651891124230653	8.392295852916996	8.459909999492098	7.887525062629554	7.864060297343537	8.025865375550811	7.10628870484071	7.843830677549818	7.285791364702416
FBgn0031883	Caper	Caper	BP_function;CC_component	10.609144216854183	10.685553737365494	10.617710494939512	9.803772444053546	9.374325432570377	9.652001073821037	9.593218689654393	9.6290877232943	9.528509834645574	9.59119338886697	9.3106791863353	9.644773506915753	9.487948326542185	9.400636067887516	9.199437678923177	9.610376272363563	9.859673944763022	9.43184118619011	9.57247975692034	9.493829862014596	9.50089130720774	9.98564957140394	9.550416827188393	9.345314701400666	9.190978310747534	9.389159139050149	9.639335058997402	9.61525707696508	9.559699846993752	9.823781762814306
FBgn0031961	CG7102		CC_component	7.864554616246143	7.835914917993561	7.612403402141807	6.208143904465869	5.659344947200654	6.28735201119028	6.744116390246271	6.756653908970654	7.078893446976344	6.513707340599964	6.883190718961841	6.714014597428914	6.26819068480146	6.386918888586773	6.40604090670666	6.57675313273608	5.8584364178316575	6.377297194084388	7.286934214460707	7.446386779972195	7.227680827799732	7.589657600987533	8.232167275871525	8.061989590759755	6.1573532328305625	6.268376247917789	5.954887641000546	4.411357540769092	4.640080760058758	4.883548728350646
FBgn0032016	Mettl14	Methyltransferase like 14	BP_function	8.265012228839925	8.122118019811111	8.178692762783273	7.645232289214414	7.967512084332491	7.882360400696013	7.615976250333479	7.792838597379031	7.725719939968107	7.620937652321816	7.662336827306698	7.8169058865676755	7.569033253939727	7.548879912897311	7.725438709425565	7.894585236976801	7.500096026847776	7.378164560489699	8.206901891002037	8.374612447718823	8.040063415168143	7.991598332219729	8.484414286580728	8.399244266786313	7.391862686313314	7.734424838518242	7.789241689787311	7.06918922223359	7.376032580511963	6.734810274111509
FBgn0032240	CG17768		BP_function;CC_component	8.954243557523197	8.58801091695337	8.98208981998025	9.485900287416866	9.645165152576151	10.051996965685763	7.937143718759765	8.209144228811713	8.20926106366605	8.246687006960475	8.254842829349975	8.121021526136373	8.214536717327011	8.416173342658327	8.923366944969848	8.785793524853526	8.29054896838435	8.115975466810434	8.581902781251124	8.895816384569786	8.624514428291883	8.779916388988987	9.301653414746728	9.334034473920854	9.01425991684227	9.059143683183729	9.570672232053267	7.833814321057472	8.527936675515884	7.735904847810319
FBgn0032248	Bug22	Basal body up regulated gene 22	BP_function;CC_component	8.336894476306897	8.119233011422178	8.302400202458438	8.247187331057646	8.278226901183434	9.048354705710077	7.894426010560803	8.119716868714049	8.287165710003523	8.204876442614744	8.047410301414711	8.065153537236485	7.907038360865266	8.069271876509212	8.347190482272161	8.606145716408813	8.277929398736065	7.920088543540198	8.710192413854735	8.920940519832381	8.672368877361112	8.73489495084531	9.085902453297043	9.149614331794629	8.624635854429147	8.68882972963233	8.980867231485544	9.39854875984322	9.785070022590874	9.801054769357322
FBgn0032250	holn1	hole-in-one	CC_component	7.825875609187125	7.745058190236514	7.7804565641947825	7.29684994454189	7.373395541779008	6.921879970090296	7.6334424639253475	7.385201802036099	7.653747740633702	7.695575637060096	7.596668949538616	7.438686764081941	7.441368324712925	7.530816740918848	7.787241462601078	7.363961117904864	7.313429320571965	7.341533816074163	7.769641450455015	7.948276694917287	7.557388012769351	7.596005037033833	7.808938377885553	7.70288758384056	7.318059910817208	7.036977310000865	7.760354803433962	7.341683816591205	7.811573809030717	7.252274434377469
FBgn0032388	CG6686		BP_function;CC_component	9.761973793844293	9.843443862628058	9.77372588824872	8.683421205984585	8.65509314201194	8.557828058452193	9.06358919324794	8.93464552948686	8.889803919161311	8.895377107419566	8.92114221579108	8.855365007813527	8.806754741350863	9.059823232756838	8.802814198897268	8.588643696478696	8.992163644194253	8.872481847382002	8.992411778783847	9.040375726682552	9.084281875676286	9.101325900928847	9.10534768629813	9.240464409922552	8.698551236627992	8.752983952751897	8.434206787498118	8.407745622747603	7.770198892898764	8.902479033677787
FBgn0032690	CG10333		BP_function;CC_component	8.801600151954684	8.85526229540404	8.72052383541811	8.277573082584647	8.301971934762479	9.253134336037984	8.68503496990361	8.519731117205048	8.649606663049003	8.44997311969278	8.615315279161981	8.367110340631347	8.495776364603284	8.662751943839686	8.506175304706476	8.062890695446587	8.181827341618208	8.504987074820578	8.358702126249405	8.415014065001804	8.604917468364127	8.95694209627625	9.085902453297043	9.104793782045144	8.546712315885099	8.862436151037492	8.41124475529738	7.908464677876944	7.581965308229393	7.680597405558976
FBgn0032812	Hakai	Hakai	BP_function	8.851462866870378	8.674900077115847	8.764149210482039	8.056985875988085	7.719052049451654	9.056481941425204	7.642095752014889	7.8120409236477775	7.57013008307591	7.783685509303024	7.604117010631073	7.704106339776375	7.538178308009398	7.530816740918848	7.577661978865224	7.711901115626413	7.305089687762575	7.255461857759355	7.526135297956494	7.859753073260954	7.819050335607311	8.171716758483031	8.006478583368244	8.477620920955243	7.56905414155297	7.921215905022564	7.723402729678376	7.302434487958436	7.160923894690727	7.252274434377469
FBgn0032822	CG10466		BP_function;CC_component	7.167118493520135	7.141511230646621	7.373882268909887	6.260222498475981	6.55898073935547	6.59613025138789	6.4119955131482	6.333317604268738	6.493972205788193	6.60925550527831	6.578905257000517	6.29987643060302	6.306820640855373	6.597884018720897	6.493746699575469	6.097363945395882	6.440627836538628	6.01338768908575	6.310858792635077	6.1197693982891845	6.042933101386777	6.4011667691031	6.566742543218114	6.38067810951925	6.179356489331202	6.172820310642787	6.503757693010887	6.226987064343735	6.670697677742587	6.401973661770554
FBgn0033062	Ars2	Arsenic resistance protein 2	BP_function;CC_component	10.508139560899687	10.593275061825242	10.563558605120493	9.424920302329578	9.522833858481825	9.546375485940237	9.752499878230587	9.561098641397132	9.617678607456895	9.656064847512727	9.846279391203398	9.752690345840625	9.775673494806291	9.764974946032432	9.501961545159704	9.35782943542016	9.59797897611912	9.643971402832523	9.47444650639848	9.387517525089573	9.459718136729832	9.751735587199112	9.766570156440809	9.652109679387811	8.890490085375335	9.07176811997178	8.877568700906284	8.602843510981085	8.354670710900649	8.872789472690343
FBgn0033089	CG17266		BP_function;CC_component	7.520993663733836	7.002599861199603	7.527590760326035	7.992422955858259	8.333032622875379	8.920596253456502	6.9420248390635	7.1922671242798435	7.022295830018421	6.976944053928981	7.013374455301257	6.958534559060029	6.641671775375113	6.982339382441545	7.20579704311321	7.19899501074052	7.09821413325824	6.616209523890279	7.510875414058906	7.603144215873147	7.335714291902036	7.557487757010991	7.6931322147969	7.80969091744751	6.782436136124779	7.162036095790327	7.646490765579442	7.10628870484071	7.63833506768739	7.012419059202687
FBgn0033160	Dhx15	DEAH-box helicase 15	BP_function;CC_component	10.244465232242488	10.232042115016329	10.14646348158352	10.19840619374171	10.06059843130675	9.06456355737488	9.066786232090356	9.07310476238544	9.082015316425748	9.01126540042121	8.98204621424539	9.034328866714043	8.689608676726241	8.803900890813008	8.91420830825589	9.073567742751452	8.904736549934503	8.787347631774868	9.102589318252898	9.148000601822188	9.246793161812004	9.4147155669332	9.81458715833328	9.698074242876002	8.90616631200076	8.887653394091094	8.977748896564451	8.968283131986569	8.900552318196558	8.988040656202347
FBgn0033210	U2A	U2A	BP_function;CC_component	7.910448504472274	8.045150915193192	7.963319788986655	8.415084019133507	8.237756636869626	8.252446198004485	7.525270633518911	7.892388074878996	7.638905871681769	7.652514129910163	7.804715247706341	7.674453220565538	7.52249552620546	7.701876048932883	7.9033495091454276	7.511654315614834	7.218859542833134	7.099153312430859	8.063366119954042	7.948276694917287	7.813347664690506	8.106798981883658	8.447595049563482	8.435950428765297	7.3554434642590945	7.7968999351166834	7.565179861423505	6.742198180468606	7.094824516799433	6.722454043453289
FBgn0033378	tsu	tsunagi	BP_function;CC_component	9.3804384483674	9.381165617434934	9.337192536236213	9.157897076371718	9.681734277257624	9.865826768109445	8.765988731018394	9.043765795351987	9.040529686852873	8.974491233336957	8.987714415312652	8.999083226343487	8.866566718388981	9.072273861799122	9.270508726262904	8.781950222005134	8.36402019255119	8.28825890983628	9.193123257962414	9.207894855825518	8.971577223164124	9.343462318913772	9.550416827188393	9.361277631392408	8.782508942428816	8.880493449546467	8.965207558781028	8.194711378910299	8.743411898861165	7.984216531483606
FBgn0033450	Lsm11	Lsm11	BP_function	5.368427313545376	5.373052359658145	5.280962858211233	5.729331014959562	5.993384989823869	5.510547580287039	6.531997904461961	6.217754058228926	6.3880051212037925	6.4994881647736715	6.360710921963321	6.2587773669958535	5.828014192079317	5.886280875186335	5.848592861528554	5.45343486858255	5.582072208313574	5.416309360822101	6.953724203969612	7.156919348617441	6.672849912663026	6.060723877285529	6.445618446896464	5.914197207629219	6.134967480404721	5.833716674004328	6.429948526029321	5.911399699763031	6.362112130008333	5.683234678575469
FBgn0033527	CG11777		CC_component	7.385139811941101	7.349548904629456	7.442547374316467	7.005195992396965	7.460964542344497	7.185418073083407	6.606441785344809	6.701683857308456	6.8105622603728975	6.541703085076265	6.654242762756403	6.814317491393737	6.362719906718616	6.716804887567092	6.698208404047113	6.8865096277961495	6.976784738405501	6.8192864448262105	7.510875414058906	7.455083918462367	7.120006803508839	7.07329891735519	7.554450529555253	7.297168730458882	6.666432052738406	6.680970712303396	7.0328905135943405	6.742198180468606	7.462030272956246	6.918764969548931
FBgn0033556	CG12343		BP_function;CC_component	8.28411420011818	8.305807103271801	8.230057490944962	8.084771180961459	7.864754645709228	6.344047420382294	7.804953760034599	7.985447447130559	8.056264695856099	8.13978037329918	8.090313868698427	8.007015636750454	8.238607258121139	8.15394014321316	8.228842766794322	8.318178312391064	8.009175472341541	7.78414797472394	8.149241716998157	8.40167281534089	7.95467986432072	7.972273724977397	8.180012713453111	8.306457889015185	8.331122704353373	8.086381133119824	8.6920764772412	8.324735048631837	8.904364269304768	8.525982831254675
FBgn0033615	CG7741		BP_function	8.087840656250972	7.782098532633318	7.923434059764431	7.885811314963974	7.4889902312613	7.27272464010383	6.760390822251315	6.945212396062872	7.045210978196532	6.805339277959922	6.979061873111739	6.920667974907688	6.821972943567012	7.035025372881683	7.0896858468600445	7.1394064769195635	6.922888133114156	6.832704389410277	7.348486454455901	7.11339860322159	7.120006803508839	6.87654426418068	7.400733454327468	7.0954142840308805	6.711092890497514	6.697794651293194	7.020626041655557	6.765796640353122	6.952433145578278	6.269711422397235
FBgn0033688	Prp8	pre-mRNA processing factor 8	BP_function;CC_component	11.013217301607368	11.264385079706884	10.974087624570563	10.093313426326926	9.85450896391998	10.027418567617262	10.5121243280464	9.91472178938168	10.005874983217357	9.841627590009542	10.187519198307928	9.872679449010857	10.045657323473792	10.201442549196498	9.805639538373672	9.642491065600248	10.35714466691582	10.836604915396448	9.960074251522345	9.794755654351512	10.866856697765222	10.646623483826716	10.04672683195234	10.102972182250737	9.81460286940247	10.242785305314571	8.676765610079933	9.149955234518917	8.065002000870038	9.05204415827782
FBgn0033859	fand	fandango	BP_function;CC_component	8.567329547361178	8.590092414829913	8.416280017390179	8.203535388743965	8.70338218364985	9.740363811158376	8.576978804290519	8.60263023251263	8.502402743955523	8.533338009818555	8.551631437241413	8.51602142261707	8.326558396157997	8.529007484006257	8.542324598508523	8.445250054212524	8.17730215029095	8.385174735308679	8.388055963698815	8.441330280802926	8.656593737233798	9.191506292526675	9.16215584987598	9.123638832972608	7.949580460516854	8.58248042572721	8.01979497488381	8.265251254492984	7.921420735566963	8.063043230370285
FBgn0033862	CG6209		BP_function;CC_component	4.585161360096975	4.605722413393385	4.361536914615044	4.087379039712932	4.087379039712932	4.930710619023788	6.025410126225901	6.176839522330835	6.232097799492379	6.2311757311520175	5.709770787058445	6.216343934044385	6.626765385614412	5.946222455234131	5.007996337279279	6.0435874483677505	7.618857121298806	6.414147691309213	6.002244496092416	6.1197693982891845	6.659905941270455	6.242037231920025	5.020749405184294	5.280060217417457	6.041284716854268	5.497071452061459	7.424537485405349	9.209956948149786	10.045193515279095	10.181403174816666
FBgn0034000	CG11808		BP_function;CC_component	7.051498523395283	6.963966493293415	7.132422868102915	6.815991518212582	7.145072048734018	6.8473843233102185	6.347689885314009	6.809507648475858	6.850357332931438	7.111475185331907	6.979061873111739	6.894836900267755	6.656416718074301	6.5249413034523975	7.100648181667535	7.012034525646296	6.560342081411526	6.552163274225479	7.0945975754964214	7.079846580827391	7.120006803508839	7.301406187654058	7.579562064474754	7.381837883743488	6.539633972148167	6.663936918204718	6.905092478281233	6.436589232944146	6.875369347923904	6.722454043453289
FBgn0034084	CG8435		BP_function	7.777131124031595	7.74880585102807	7.840157187089143	7.682189861799773	8.044709698607102	8.26655618240777	7.164438847807721	7.419137899238666	7.438972258305594	7.42982284905523	7.387869192954195	7.516133186908291	7.416095274187989	7.53987707233324	7.753238033934122	8.004556987436565	7.591793823998788	7.626295690591284	7.339856013544984	7.917287147250178	7.650059333689695	7.823760290835819	8.015673659088026	8.100663978193772	7.54505726525475	7.6607006108728415	7.789241689787311	7.372315787237366	7.0396000486055295	7.042287384608543
FBgn0034109	CG7747		BP_function;CC_component	7.3306302390558065	7.2467069879503825	7.4165307676939936	7.104738971444086	7.090914164062929	8.055127627968936	7.235200100325922	7.296613080531804	7.331957490038516	7.074341995200632	7.013374455301257	7.2395462471379695	7.155429298163779	7.367203354541997	7.5620028172729405	7.127178759874992	6.772070277600105	7.195010637715833	7.357064451303288	7.229975672021842	7.165879208736846	7.49767783190762	7.782206911415002	7.737746638889542	7.220018195593145	7.209093011976203	7.278636092693216	6.643514024473027	6.7768390846063555	6.61936406187571
FBgn0034402	CG15084		BP_function;CC_component	6.32420458243444	6.3378321975922285	6.4798409613144	6.285503074622195	6.416277031873136	6.032045205596872	6.107257567560781	6.134586419140008	5.848772711387751	5.869358978809613	5.932659487312799	6.00592724390342	6.101063913445093	5.886280875186335	6.006305689901992	5.958359696217457	6.062459004675516	5.7976017893284615	5.954805499256939	6.096508730102675	5.596972289639799	6.172543995549281	6.164177522783974	6.3136830585681185	5.9661638770598975	6.147787936323527	6.202850719790585	6.018730481943511	6.724796074361383	6.179717005805363
FBgn0034564	CG9344		BP_function;CC_component	8.302965083889724	8.153475356249135	8.545804140957166	8.599422833288818	9.031080362100871	9.388016226160271	7.872578259664131	8.423481551939506	8.248742469190173	8.365266960469024	8.456629530550636	8.169504360625666	8.022607878212813	8.217122928984411	8.776094433034597	8.678239627007304	8.221923598865173	8.077779597371032	8.700206561503371	8.800877351921175	8.643847791621965	9.019261946312206	9.353155059467676	9.32429490950841	8.59009213897775	8.97090425259919	8.657394845874766	7.523075501269821	8.065002000870038	7.1916268415937585
FBgn0034659	CG4021		BP_function	4.087379039712932	4.087379039712932	4.087379039712932	4.087379039712932	4.087379039712932	6.228095572091732	7.377305134235155	7.531889464638949	7.341191640162511	7.514900751097443	7.213064462414839	7.464975530843216	7.569033253939727	7.122695445229579	7.215891242138283	7.687326754267202	8.168208663821355	7.850498344738849	7.259708919560309	7.715732568773693	7.858343264609543	7.3624549047028625	7.23619217738031	8.374241437829456	8.082845173753833	7.600595695824806	8.3641884756135	8.970763464673425	9.2361041654826	9.042380780671357
FBgn0034731	CG10384		BP_function	6.069684412610885	6.062352569007113	6.057504371439766	6.692320849680852	5.543393224872833	5.3946812414014405	5.3138936275798105	4.991204653247582	5.231065113345308	4.807514010072183	5.308561878323634	5.295821976190565	5.1134196865098485	5.188730139655525	5.069282230538419	5.196520754791718	5.642856361272833	5.416309360822101	5.289348162426723	5.29107687855177	5.243602023030819	5.591971351892483	5.351804222232333	5.211250659781835	6.304079021713956	5.580934343188198	6.268777875029533	6.059211666766018	6.189291116032811	6.304041427921078
FBgn0034739	CG3927		BP_function	4.585161360096975	4.605722413393385	4.474517873889781	4.087379039712932	4.543353440876066	6.1007863249013985	6.9420248390635	7.32377851593492	7.175332565014335	7.120606519002831	6.7801799993066565	7.1338117854742755	6.873008138398367	6.615521955972841	7.067499916779663	7.783178149096641	8.024385804083975	7.440068866767242	6.953724203969612	7.472319559640444	7.885761745258374	7.442308344806313	6.713029827015263	8.164103993815555	7.906426374692214	7.519381763469305	7.951262360887701	8.567199184335058	8.857940529855545	8.702160798532313
FBgn0034740	nsr	novel spermatogenesis regulator	BP_function	4.375721363322727	4.536875632475201	4.560821939311186	4.645826144343388	4.087379039712932	6.768639878983078	6.624430925581288	7.079539298338089	7.056528966025984	7.323632019603243	6.639505559561727	7.27970902867249	7.004371426170075	6.5800137144761095	7.033545984432082	7.434806364967709	7.500096026847776	7.440068866767242	6.758073446336949	7.289709136970105	7.6691551548333265	7.118435673411333	6.769642319220648	8.115845850381236	7.683310695444459	7.309543549416312	7.630596510784922	8.454631710820463	8.157570532397314	8.458472362524823
FBgn0035021	CG4622		CC_component	8.252134731396858	8.277642813533427	8.408438721041918	7.538346066686692	7.388372170243497	7.21512677754836	7.553095983443024	7.824700331930546	7.718684277217576	7.789370228736495	7.88011391858378	8.070839484832018	7.876623957574168	7.701876048932883	7.987550027678396	7.943742274082437	7.946662631706716	8.099730430129023	7.663466107025939	7.9297637394758	7.891182816152401	8.171716758483031	8.212331796737407	8.26623607102618	8.04925946935815	8.141463242532948	7.845317044291899	7.8392779194262125	7.581965308229393	7.741919593175664
FBgn0035027	CG3511		CC_component	7.812746030240621	7.714716569824438	7.705349979945233	7.804472342083318	8.044709698607102	8.689184740159277	7.223651278349182	7.287440339586676	7.284857480883087	6.996975763752604	7.396495913770594	7.187674170360811	6.8854778453667915	7.035025372881683	7.455774362216121	7.02530737138583	6.84372985341353	7.110133786897037	7.46408460644886	7.328169133506969	7.4059368330336	7.570443289577925	7.704576011006576	7.712934692451413	7.114621280674994	7.309543549416312	7.461028370089542	6.951578286957295	6.810470891228821	6.971571728912689
FBgn0035141	Cypl	Cyclophilin-like	BP_function;CC_component	7.482697716607347	7.499947714092351	7.575332878265829	7.538346066686692	8.006631711433375	8.209263373873425	7.258017117787244	7.67185116310026	7.3594806557873405	7.307788256249124	7.496110905551508	7.429814211648703	7.134822845745282	7.377369673870602	7.513961158961267	7.492829570843501	7.253988001381053	7.121028788549596	7.776021819203069	7.686569410279258	7.6942239893469955	8.350496132935858	8.255613146760371	8.238780758142848	7.346190002517774	7.819639838237018	7.470006000738276	7.021384905435737	7.513241349624055	6.734810274111509
FBgn0035162	Sf3b3	Splicing factor 3b subunit 3	BP_function;CC_component	12.19450946874412	12.115669297089076	12.1910105839503	12.251878240792726	11.364414798856142	9.714932273141928	10.13230653996994	10.060240324578654	9.972463456879977	9.78898734662571	9.737869459829373	9.80120929672985	9.511784461758165	9.472821094146608	9.161253007959653	9.057768572548854	9.684774927958015	9.448986926059916	9.59777242765376	9.504249790444783	9.755799164655786	9.87731606907613	9.394124700973162	9.345314701400666	8.785903024854122	8.684723442218479	8.609811462334225	8.988007142370325	8.044362394660297	9.068800555704223
FBgn0035235	CG7879		BP_function	8.402437215437434	8.556421133508112	8.47000173858632	7.709291456492138	7.695252609780357	7.0266231894513576	7.915944540488601	7.862018238457166	7.787524605735809	7.8666651574332835	8.003180386041022	7.915121203880676	7.876623957574168	7.548879912897311	7.4387008643667665	7.548570308169393	8.024385804083975	8.049859005816264	7.80750224062796	7.522803122734151	7.766886211109181	7.839860142625832	7.456112527889071	7.570917543611357	7.470530160655811	7.892924036892764	7.2050105256392705	7.245581672953843	7.186514943664428	7.563080450474224
FBgn0035253	Srrm234	Serine-arginine repetitive matrix 2/3/4	BP_function;CC_component	10.52691685642738	10.704376914768924	10.614314077016257	9.731179516503596	9.05916593205403	8.964454486061875	9.419131999743728	9.29530319704413	9.224655148548708	9.249435302322096	9.183141068794884	9.172550615131772	9.2056478273124	9.112010558747851	8.714095798859105	8.89300457103598	9.548177170175835	9.41448897105381	9.23749206053064	9.1020728283214	9.497357364590872	9.70440784802127	9.10534768629813	9.14224044706894	8.881001717872387	8.880493449546467	8.68826401869749	9.41684559796582	8.537794984053523	9.68015697274839
